Inspirational,Happiness,"A keen sense of humor helps us to overlook the unbecoming, understand the unconventional, tolerate the unpleasant, overcome the unexpected and outlast the unbearable.",Billy Graham,,"Humor, Sense"
Inspirational,Inspiration,"If a person gets his attitude towards money straight, it will straighten out almost every other area in his life. ",Billy Graham,,"Attitude, Life, Money, Will"
Inspirational,,"Music. It's all creativity right here, right now.",Billy Higgins,American Musician; (10/11/1936 - ); ,"Creativity, Music, Now, Right"
Inspirational,Mistakes,"You're not the only one who's made mistakes, but they're the only things that you can truly call your own.",Billy Joel,,Mistakes
Inspirational,Choice,"As an atheist you have to rationalize things... Then you have to try and make some sort of sense out of your problems. And if you try and find you can't, you have no choice but to be good and scared -- but that's okay",Billy Joel,,"Choice, Problems, Sense"
Inspirational,Inspiration,"Out of rsnpet of things I was never destined to do, I have learned that my strengths are a result of my weaknesses, my success is due to my failures, and my style is directly related to my limitations.",Billy Joel,,"Limitations, Result, Style, Success"
Inspirational,Opportunity,Some people stay far away from the door if there’s a chance of it opening up. They hear a voice in the hall outside and hope that it just passes by.,Billy Joel ,,"Chance, Hope, People, Voice"
Inspirational,Greatness,"The ultimate is not to win, but to reach within the depths of your capabilities and to compete against yourself.",Billy Mills ,,
Inspirational,Inspiration,"Exceed expectations. We are not driven to do extraordinary things, but to do ordinary things extraordinarily well. ",Bishop Gore,,Expectations
Inspirational,Happiness,"Happiness is not a matter of good fortune or worldly possessions. It's a mental attitude. It comes from appreciating what we have, instead of being miserable about what we don't have. It's so simple, yet so hard for the human mind to comprehend.",Bits and Pieces,,"Attitude, Being, Fortune, Happiness, Mind, Possessions"
Inspirational,Effort,Continuous effort--not strength or intelligence--is the key to unlocking our potential.,Black Elk,,"Effort, Intelligence, Key, Potential, Strength"
Inspirational,Strength,"Hear me, four quarters of the world - a relative I am Give me the strength to walk the soft earth, a relative to all that is Give me the eyes to see and the strength to understand, that I may be like you. With your power only can I face the winds.",Black Elk,,"Earth, Eyes, May, Power, Strength, World"
Inspirational,Honor,"The leader who exercises power with honor will work from the inside out, starting with himself.",Blaine Lee,,"Honor, Leader, Power, Will, Work"
Inspirational,Heart,"We arrive at the truth, not by the reason only, but also by the heart.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Heart, Reason, Truth"
Inspirational,Happiness,"All men have happiness as their object: there is no exception. However different the means they employ, they all aim at the same end.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","End, Happiness, Men"
Inspirational,Friends,"If all men knew what others say of them, there would not be four friends in the world.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Friends, Men, World"
Inspirational,Fear,"Fear not, provided you fear but if you fear not, then fear.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)",Fear
Inspirational,,Eloquence is a painting of the thoughts.,Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Eloquence, Painting, Thoughts"
Inspirational,Heart,Our heart has its reasons that reason cannot know.,Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Heart, Reason"
Inspirational,Perfection,"Nature has perfection, in order to show that she is the image of God and defects, to show that she is only his image.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","God, Nature, Order, Perfection"
Inspirational,Greatness & Great Things,"The sensibility of man to trifles, and his insensibility to great things, indicates a strange inversion.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Man, Sensibility, Trifles"
Inspirational,Victory,"It is the fight alone that pleases us, not the victory.",Blaise Pascal,"French mathematician, physicist  (1623 - 1662)","Fight, Victory"
Inspirational,Democracy,Anything that keeps a politician humble is healthy for democracy.,Blessing Irish,,Democracy
Inspirational,Ambition,"George So in the end, was it worth it Jesus Christ. How irreparably changed my life has become. It's always the last days of summer and I've been left out in the cold with no door to get back in. I'll grant you I've had more than my share of poignant moments. Life passes most people by when they're busy making grand plans for it. Throughout my lifetime I've left pieces of my heart here and there. And now, there's almost barely enough to stay alive. But I force a smile, knowing that my ambition far exceeded my talent. There are no more white horses or pretty ladies at my door.",Blow,,"Ambition, Christ, End, Force, Heart, Horses, Ladies, Life, Moments, Now, People, Pretty, Smile, Summer, Talent, Worth"
Inspirational,Optimism and Pessimism,"If it weren't for bad luck, I wouldn't have any luck at all.",Blue Song,,Luck
Inspirational,Inspiration,The majority of men meet with failure because of their lack of per. sistence in creating new plans to take the place of those that fail. ,b-Na-poleon Hill,,"Failure, Majority, Men"
Inspirational,Attitude,"While we are focusing on fear, worry, or hate, it is not possible for us to be experiencing happiness, enthusiasm or love.",Bo Bennett,American Businessman; (2/16/1972 - ); ,"Enthusiasm, Fear, Happiness, Hate, Love, Worry"
Inspirational,Advice,"There is a misleading, unwritten rule that states if a quote giving advice comes from someone famous, very old, or Greek, then it must be good advice.",Bo Bennett,American Businessman; (2/16/1972 - ); ,"Advice, Famous, Giving, Misleading, Old, states"
Inspirational,Motivation,"Avoiding the phrase ""I don’t have time."" will soon help you to realize that you do have the time needed for just about anything you choose to accomplish in life.",Bo Bennett,American Businessman; (2/16/1972 - ); ,"Help, Life, Time, Will"
Inspirational,Character,"Character is the salesperson???s stock in trade. The product itself is secondary. Truthfulness, enthusiasm and patience are great assets to every salesperson. Without them, they couldn???t go far. Courage and courtesy are essential equipment.",Bo Bennett,American Businessman; (2/16/1972 - ); ,"Character, Courage, Courtesy, Enthusiasm, Patience, Trade"
Inspirational,Purpose,"Success is about enjoying what you have and where you are, while pursuing achievable goals.",Bo Bennett,American Businessman; (2/16/1972 - ); ,"Goals, Success"
Inspirational,Inspiration,Set your goals high and don't stop until you get there. ,Bo Jackson,,Goals
Inspirational,Motivation,"Set your goals high, and don't stop till you get there.",Bo Jackson ,,Goals
Inspirational,,Hope will drive us and hope will guide.,Bob Clement,American Politician;,"Hope, Will"
Inspirational,Inspiration,"The horizon is out there somewhere if you just keep looking for it, chasing it, and working for it. ",Bob Dole,,
Inspirational,,Life is very important to Americans.,Bob Dole,,"Americans, Life"
Inspirational,Success,What's money A man is a success if he gets up in the morning and goes to bed at night and in between does what he wants to do.,Bob Dylan,American Musician; (5/24/1941 - ); US singer & songwriter  (1941 -  ),"Bed, Man, Money, Night, Success"
Inspirational,Passion,I think of a hero as someone who understands the degree of responsibility that comes with his freedom.,Bob Dylan,American Musician; (5/24/1941 - ); US singer & songwriter  (1941 -  ),"Freedom, Responsibility"
Inspirational,Inspiration,"A man is a success if he gets up in the morning and goes to bed at night, and in between does what he wants to do. ",Bob Dylan,American Musician; (5/24/1941 - ); US singer & songwriter  (1941 -  ),"Bed, Man, Night, Success"
Inspirational,Dreams,I'll let you be in my dreams if I can be in yours.,Bob Dylan,American Musician; (5/24/1941 - ); US singer & songwriter  (1941 -  ),Dreams
Inspirational,,A mistake is to commit a misunderstanding.,Bob Dylan,American Musician; (5/24/1941 - ); US singer & songwriter  (1941 -  ),Mistake
Inspirational,Perseverance,"Worry is like a rocking chair. It uses up all your energy, but where does it get you?",Bob Gass,,"Energy, Worry"
Inspirational,Attitude,"Just remember....when you think all is lost, the future remains.",Bob Goddard,,Future
Inspirational,Motivation,"If we don't know what we want, we become like a floating balloon. Our direction in life is at the mercy of external forces.",Bob Greene,American Journalist; (3/10/1947 - ); ,"Direction, Life, Mercy, Want"
Inspirational,Intensity,Take responsibility for all that you are and all that you can be.,Bob Greene,American Journalist; (3/10/1947 - ); ,Responsibility
Inspirational,Hope,You know you are getting old when the candles cost more than the cake.,Bob Hope,US (English-born) actor & comedian  (1903 - 2003),Old
